timestamp,cloud_cover,temperature,humidity,wind_speed,wind_direction,visibility,bz_gsm,by_gsm,flow_speed,proton_density,ey,kp10,dst,f107,ae,al
2023-01-08 20:00:00,8.0,-10.0,85.0,8.0,140.0,3485.0,0.8,5.0,400.0,1.6,999.99,10,3,177.8,51,-30
2023-01-08 21:00:00,8.0,-10.1,87.0,7.5,140.0,2218.0,2.0,5.0,400.0,1.6,999.99,7,5,177.8,40,-16
2023-01-08 22:00:00,8.0,-10.0,86.0,7.1,137.0,3082.0,1.1,5.0,400.0,1.6,999.99,7,4,177.8,37,-14
2023-01-08 23:00:00,8.0,-10.0,87.0,7.0,139.0,2589.0,-1.8,5.0,400.0,1.6,999.99,7,0,177.8,36,-17
2023-01-09 00:00:00,8.0,-10.1,88.0,6.3,140.0,2598.0,-0.5,5.0,400.0,1.6,999.99,17,-3,184.7,40,-19
2023-01-09 01:00:00,8.0,-10.0,88.0,6.2,142.0,3305.0,-1.0,5.0,400.0,1.6,999.99,17,-3,184.7,48,-27
2023-01-09 02:00:00,8.0,-10.0,88.0,5.4,148.0,4292.0,-0.1,5.0,400.0,1.6,999.99,17,-5,184.7,55,-21
2023-01-09 03:00:00,8.0,-10.0,86.0,6.2,149.0,10977.0,2.6,5.0,400.0,1.6,999.99,3,-3,184.7,31,-2
2023-01-09 04:00:00,8.0,-10.1,86.0,6.6,144.0,23385.0,3.9,5.0,400.0,1.6,999.99,3,3,184.7,29,2
2023-01-09 05:00:00,8.0,-10.2,86.0,6.8,148.0,18472.0,3.5,5.0,400.0,1.6,999.99,3,5,184.7,32,0
2023-01-09 06:00:00,8.0,-10.3,85.0,4.9,143.0,31554.0,1.9,5.0,400.0,1.6,999.99,3,4,184.7,34,0
2023-01-09 07:00:00,8.0,-10.5,88.0,4.7,136.0,4348.0,-0.3,5.0,400.0,1.6,999.99,3,4,184.7,43,-6
2023-01-09 08:00:00,8.0,-10.6,87.0,5.2,134.0,1933.0,0.6,5.0,400.0,1.6,999.99,3,3,184.7,36,-5
2023-01-09 09:00:00,8.0,-10.4,88.0,4.8,140.0,3233.0,-1.1,5.0,400.0,1.6,999.99,10,4,184.7,43,-13
2023-01-09 10:00:00,8.0,-10.0,88.0,5.0,135.0,2929.0,2.6,5.0,400.0,1.6,999.99,10,7,184.7,70,-38
2023-01-09 11:00:00,8.0,-9.5,88.0,5.5,132.0,10532.0,0.9,5.0,400.0,1.6,999.99,10,9,184.7,110,-79
2023-01-09 12:00:00,8.0,-9.3,88.0,7.0,132.0,24730.0,-0.5,4.8,347.0,1.16,0.17,7,8,184.7,45,-14
2023-01-09 13:00:00,8.0,-9.5,89.0,5.6,147.0,32359.0,-2.7,4.8,345.0,1.14,0.93,7,4,184.7,71,-35
2023-01-09 14:00:00,7.0,-9.3,89.0,5.0,145.0,35517.0,-1.6,5.9,351.0,1.46,0.56,7,2,184.7,81,-43
2023-01-09 15:00:00,8.0,-9.0,89.0,4.9,149.0,35095.0,-2.4,5.9,347.0,1.42,0.83,17,2,184.7,220,-175
2023-01-09 16:00:00,8.0,-8.7,89.0,5.5,148.0,43436.0,-3.6,5.5,346.0,1.32,1.25,17,-1,184.7,213,-155
2023-01-09 17:00:00,8.0,-8.7,89.0,6.3,151.0,10929.0,-3.1,6.0,350.0,1.44,1.08,17,-2,184.7,221,-150
2023-01-09 18:00:00,8.0,-8.7,88.0,6.2,160.0,42148.0,-3.1,5.9,346.0,1.38,1.07,20,-6,184.7,283,-178
2023-01-09 19:00:00,8.0,-8.8,88.0,5.4,171.0,5318.0,0.2,5.5,328.0,1.21,-0.07,20,-9,184.7,167,-75
2023-01-09 20:00:00,8.0,-8.9,88.0,4.1,161.0,18617.0,-1.5,6.2,335.0,1.36,0.5,20,-5,184.7,54,-20
2023-01-09 21:00:00,8.0,-8.9,89.0,4.1,160.0,17981.0,-1.0,7.2,335.0,1.5,0.34,13,-2,184.7,34,-19
2023-01-09 22:00:00,8.0,-8.9,88.0,4.6,167.0,30569.0,0.2,6.9,332.0,1.37,-0.07,13,-2,184.7,33,-19
2023-01-09 23:00:00,8.0,-9.1,89.0,5.1,169.0,47995.0,0.8,8.8,329.0,1.75,-0.26,13,1,184.7,86,-43
2023-01-10 00:00:00,8.0,-9.2,89.0,4.9,171.0,19720.0,-1.5,9.8,331.0,2.04,0.5,7,2,186.6,97,-62
2023-01-10 01:00:00,8.0,-9.3,90.0,4.8,172.0,35528.0,0.8,9.4,341.0,2.1,-0.27,7,1,186.6,41,-24
2023-01-10 02:00:00,8.0,-9.3,90.0,4.2,164.0,36194.0,-1.1,9.8,341.0,2.19,0.38,7,1,186.6,44,-10
2023-01-10 03:00:00,8.0,-9.2,90.0,4.3,168.0,43862.0,4.6,10.1,359.0,2.5,-1.65,7,4,186.6,41,-3
2023-01-10 04:00:00,8.0,-9.1,90.0,4.5,169.0,46671.0,1.3,9.4,353.0,2.34,-0.46,7,7,186.6,34,-2
2023-01-10 05:00:00,8.0,-9.1,90.0,3.9,165.0,47573.0,2.6,9.8,355.0,2.49,-0.92,7,9,186.6,40,-2
2023-01-10 06:00:00,8.0,-9.0,90.0,4.4,163.0,46614.0,2.7,9.1,367.0,2.37,-0.99,7,9,186.6,34,-1
2023-01-10 07:00:00,8.0,-8.8,90.0,4.0,168.0,43850.0,2.7,9.1,363.0,2.33,-0.98,7,10,186.6,29,-1
2023-01-10 08:00:00,8.0,-8.7,90.0,3.7,169.0,43226.0,2.2,9.7,367.0,2.64,-0.81,7,12,186.6,24,1
2023-01-10 09:00:00,8.0,-8.6,90.0,3.1,157.0,40300.0,3.5,10.3,373.0,2.93,-1.31,7,12,186.6,17,0
2023-01-10 10:00:00,8.0,-8.5,91.0,2.9,142.0,37971.0,2.9,10.6,366.0,2.91,-1.06,7,13,186.6,25,-7
2023-01-10 11:00:00,8.0,-8.5,91.0,2.6,139.0,34376.0,2.5,10.2,361.0,2.85,-0.9,7,10,186.6,34,-19
2023-01-10 12:00:00,8.0,-8.3,90.0,3.5,153.0,33759.0,2.7,9.9,359.0,2.68,-0.97,20,9,186.6,25,-9
2023-01-10 13:00:00,8.0,-8.3,91.0,3.3,147.0,35751.0,-2.5,9.8,357.0,2.64,0.89,20,11,186.6,39,-15
2023-01-10 14:00:00,8.0,-8.3,90.0,3.3,147.0,27324.0,-5.1,10.2,371.0,2.81,1.89,20,12,186.6,136,-88
2023-01-10 15:00:00,8.0,-8.4,91.0,3.3,130.0,23399.0,-0.5,10.0,365.0,2.73,0.18,30,3,186.6,395,-342
2023-01-10 16:00:00,8.0,-8.5,91.0,3.6,154.0,22699.0,-1.1,9.9,373.0,2.73,0.41,30,-2,186.6,208,-86
2023-01-10 17:00:00,8.0,-8.7,90.0,3.5,123.0,3520.0,-0.5,9.6,388.0,2.82,0.19,30,-4,186.6,190,-58
2023-01-10 18:00:00,8.0,-8.8,90.0,3.2,134.0,3808.0,0.5,10.6,379.0,2.95,-0.19,17,-5,186.6,176,-81
2023-01-10 19:00:00,8.0,-8.9,90.0,3.6,143.0,9093.0,3.1,9.8,365.0,2.69,-1.13,17,-5,186.6,194,-127
2023-01-10 20:00:00,8.0,-8.9,90.0,3.2,142.0,13996.0,-0.6,8.5,366.0,2.38,0.22,17,-2,186.6,156,-133
2023-01-10 21:00:00,8.0,-9.0,90.0,3.2,135.0,5042.0,-1.4,8.9,369.0,2.57,0.52,20,-3,186.6,147,-89
2023-01-10 22:00:00,8.0,-9.2,90.0,2.7,143.0,7030.0,-3.1,8.6,372.0,2.57,1.15,20,-3,186.6,212,-124
2023-01-10 23:00:00,8.0,-9.6,89.0,3.1,143.0,18884.0,-2.0,8.6,375.0,2.48,0.75,20,-5,186.6,219,-134
2023-01-11 00:00:00,6.0,-9.9,89.0,3.6,153.0,21950.0,-3.4,8.9,389.0,2.73,1.32,17,-6,188.7,120,-44
2023-01-11 01:00:00,8.0,-10.3,89.0,3.5,164.0,25697.0,0.1,8.0,375.0,2.34,-0.04,17,-8,188.7,62,-7
2023-01-11 02:00:00,8.0,-10.5,90.0,3.2,172.0,10231.0,2.4,7.5,370.0,2.17,-0.89,17,-6,188.7,73,-10
2023-01-11 03:00:00,8.0,-10.4,89.0,2.8,178.0,2108.0,-0.1,8.8,379.0,2.66,0.04,27,-3,188.7,53,-2
2023-01-11 04:00:00,8.0,-10.6,89.0,2.8,175.0,1056.0,-4.2,9.0,396.0,2.83,1.66,27,-2,188.7,148,-23
2023-01-11 05:00:00,8.0,-10.9,89.0,3.2,174.0,1050.0,0.9,8.7,387.0,2.65,-0.35,27,-7,188.7,71,-11
2023-01-11 06:00:00,9.0,-11.3,88.0,2.8,165.0,607.0,0.1,8.2,375.0,2.46,-0.04,17,-3,188.7,65,-19
2023-01-11 07:00:00,7.0,-11.9,89.0,3.1,119.0,10079.0,0.2,8.4,377.0,2.42,-0.08,17,-2,188.7,92,-29
2023-01-11 08:00:00,8.0,-11.5,89.0,2.6,138.0,7422.0,1.4,8.5,386.0,2.57,-0.54,17,3,188.7,139,-82
2023-01-11 09:00:00,8.0,-11.2,89.0,3.4,132.0,17814.0,-0.6,8.3,387.0,2.5,0.23,17,8,188.7,167,-107
2023-01-11 10:00:00,8.0,-10.7,90.0,4.2,123.0,16945.0,-4.1,8.5,397.0,2.63,1.63,17,4,188.7,375,-224
2023-01-11 11:00:00,8.0,-9.9,89.0,4.2,131.0,18669.0,-2.1,8.1,389.0,2.42,0.82,17,-7,188.7,381,-138
2023-01-11 12:00:00,8.0,-9.5,91.0,5.4,129.0,18793.0,1.4,7.9,390.0,2.3,-0.55,10,-6,188.7,291,-116
2023-01-11 13:00:00,8.0,-9.1,90.0,5.4,121.0,19009.0,2.4,8.3,392.0,2.43,-0.94,10,-5,188.7,118,-38
2023-01-11 14:00:00,8.0,-8.7,92.0,6.2,109.0,17216.0,2.2,7.0,372.0,1.92,-0.82,10,-4,188.7,62,-16
2023-01-11 15:00:00,8.0,-8.4,92.0,6.3,109.0,6382.0,-0.2,7.2,383.0,2.06,0.08,20,1,188.7,56,-24
2023-01-11 16:00:00,8.0,-7.3,92.0,5.9,110.0,2792.0,-2.4,7.6,391.0,2.24,0.94,20,3,188.7,157,-112
2023-01-11 17:00:00,8.0,-5.8,94.0,5.7,106.0,2401.0,-2.3,7.3,395.0,2.18,0.91,20,2,188.7,273,-208
2023-01-11 18:00:00,8.0,-4.4,95.0,5.6,110.0,2588.0,-2.0,7.0,387.0,2.04,0.77,23,-2,188.7,219,-140
2023-01-11 19:00:00,8.0,-2.8,97.0,5.1,117.0,3275.0,-1.4,7.5,392.0,2.33,0.55,23,-3,188.7,169,-72
2023-01-11 20:00:00,8.0,-1.1,98.0,5.1,133.0,4139.0,1.0,7.8,390.0,2.4,-0.39,23,-3,188.7,136,-81
2023-01-11 21:00:00,8.0,-0.4,98.0,6.0,153.0,3085.0,0.0,7.6,394.0,2.36,-0.0,23,-3,188.7,54,-15
2023-01-11 22:00:00,8.0,-0.2,98.0,7.2,160.0,3040.0,-4.3,7.9,400.0,2.54,1.72,23,-4,188.7,121,-84
2023-01-11 23:00:00,8.0,-0.1,98.0,7.3,165.0,4309.0,0.9,7.9,410.0,2.63,-0.37,23,-9,188.7,256,-186
2023-01-12 00:00:00,8.0,0.0,98.0,6.3,173.0,4271.0,0.9,7.8,404.0,2.53,-0.36,30,-7,204.7,267,-169
2023-01-12 01:00:00,8.0,0.2,97.0,9.0,193.0,6000.0,5.5,8.3,413.0,2.78,-2.27,30,0,204.7,80,-20
2023-01-12 02:00:00,8.0,0.2,98.0,9.0,196.0,10091.0,2.9,8.5,410.0,2.85,-1.19,30,4,204.7,49,0
2023-01-12 03:00:00,8.0,0.2,98.0,8.7,196.0,10519.0,-0.3,8.2,406.0,2.81,0.12,20,4,204.7,55,-12
2023-01-12 04:00:00,8.0,0.5,96.0,7.9,194.0,5725.0,3.0,8.2,414.0,2.82,-1.24,20,6,204.7,36,-13
2023-01-12 05:00:00,8.0,0.6,97.0,7.8,189.0,9644.0,0.0,7.9,398.0,2.48,-0.0,20,5,204.7,66,-13
2023-01-12 06:00:00,8.0,0.9,96.0,8.8,190.0,8556.0,-2.9,7.4,394.0,2.26,1.14,20,3,204.7,50,-13
2023-01-12 07:00:00,8.0,0.9,97.0,8.7,189.0,6627.0,-3.0,7.7,408.0,2.58,1.22,20,2,204.7,79,-38
2023-01-12 08:00:00,8.0,1.0,96.0,9.7,192.0,12154.0,1.1,7.8,415.0,2.73,-0.46,20,-1,204.7,247,-163
2023-01-12 09:00:00,8.0,1.0,95.0,8.9,190.0,5335.0,-1.5,7.3,414.0,2.53,0.62,17,2,204.7,125,-59
2023-01-12 10:00:00,8.0,1.1,95.0,8.6,198.0,6493.0,0.7,7.7,418.0,2.71,-0.29,17,1,204.7,107,-46
2023-01-12 11:00:00,8.0,1.0,95.0,10.2,194.0,11833.0,2.7,8.3,410.0,2.85,-1.11,17,0,204.7,118,-63
2023-01-12 12:00:00,8.0,0.9,96.0,9.6,194.0,5666.0,4.3,9.4,415.0,3.28,-1.78,20,3,204.7,60,-20
2023-01-12 13:00:00,8.0,0.9,96.0,9.6,190.0,12282.0,3.1,10.0,426.0,3.6,-1.32,20,4,204.7,40,-10
2023-01-12 14:00:00,8.0,0.6,97.0,8.9,191.0,5125.0,3.1,10.0,419.0,3.51,-1.3,20,4,204.7,55,-27
2023-01-12 15:00:00,8.0,0.8,95.0,9.3,191.0,11103.0,2.3,9.0,413.0,3.08,-0.95,20,5,204.7,66,-26
2023-01-12 16:00:00,8.0,0.7,97.0,9.5,194.0,5186.0,-1.0,8.5,408.0,2.81,0.41,20,3,204.7,111,-62
2023-01-12 17:00:00,8.0,0.9,96.0,10.1,199.0,5930.0,-0.1,7.8,396.0,2.39,0.04,20,0,204.7,267,-196
2023-01-12 18:00:00,8.0,0.6,96.0,9.6,199.0,6166.0,-0.6,8.4,404.0,2.67,0.24,17,-2,204.7,156,-93
2023-01-12 19:00:00,8.0,0.2,97.0,8.6,203.0,3110.0,-3.0,7.8,391.0,2.35,1.17,17,-3,204.7,194,-132
2023-01-12 20:00:00,8.0,0.3,99.0,8.8,206.0,2117.0,-1.2,7.5,389.0,2.23,0.47,17,-6,204.7,93,-44
2023-01-12 21:00:00,8.0,0.5,99.0,9.4,201.0,3189.0,-3.8,6.9,384.0,1.99,1.46,30,-6,204.7,189,-91
2023-01-12 22:00:00,8.0,0.4,99.0,9.7,204.0,3319.0,-3.8,7.3,384.0,2.09,1.46,30,-11,204.7,451,-273
2023-01-12 23:00:00,8.0,0.5,99.0,9.8,202.0,4332.0,-3.1,8.4,391.0,2.46,1.21,30,-12,204.7,267,-138
2023-01-13 00:00:00,8.0,0.4,99.0,9.1,201.0,3576.0,-0.9,9.0,394.0,2.7,0.35,23,-14,201.7,252,-138
2023-01-13 01:00:00,8.0,0.4,99.0,9.3,207.0,3051.0,3.1,8.6,391.0,2.53,-1.21,23,-12,201.7,72,-22
2023-01-13 02:00:00,9.0,0.2,99.0,9.8,207.0,2777.0,-0.5,7.6,373.0,2.01,0.19,23,-7,201.7,38,-12
2023-01-13 03:00:00,9.0,0.2,99.0,9.4,205.0,3110.0,1.1,7.4,370.0,1.89,-0.41,17,-4,201.7,27,-8
2023-01-13 04:00:00,8.0,0.1,99.0,9.6,211.0,4366.0,-3.0,5.9,372.0,1.51,1.12,17,-2,201.7,69,-14
2023-01-13 05:00:00,9.0,-0.1,100.0,7.2,204.0,1092.0,-6.0,5.7,384.0,1.53,2.3,17,-2,201.7,109,-38
2023-01-13 06:00:00,9.0,-0.3,100.0,7.8,206.0,546.0,-5.8,4.4,396.0,1.22,2.3,20,-9,201.7,161,-99
2023-01-13 07:00:00,8.0,-0.4,100.0,8.4,214.0,3024.0,-3.3,3.7,398.0,1.04,1.31,20,-11,201.7,302,-91
2023-01-13 08:00:00,8.0,-0.4,99.0,7.2,205.0,11463.0,-4.3,3.8,413.0,1.16,1.78,20,-10,201.7,218,-88
2023-01-13 09:00:00,9.0,-0.6,100.0,7.0,216.0,1810.0,-5.0,3.2,406.0,0.95,2.03,23,-17,201.7,301,-150
2023-01-13 10:00:00,9.0,-0.9,99.0,7.8,217.0,1244.0,-5.2,4.3,396.0,1.18,2.06,23,-23,201.7,250,-207
2023-01-13 11:00:00,9.0,-0.9,100.0,7.3,214.0,1227.0,-4.9,4.7,395.0,1.3,1.94,23,-24,201.7,389,-250
2023-01-13 12:00:00,9.0,-0.9,99.0,7.6,214.0,2298.0,-2.0,4.7,373.0,1.2,0.75,23,-28,201.7,284,-123
2023-01-13 13:00:00,8.0,-0.9,99.0,5.6,214.0,12916.0,0.5,4.9,362.0,1.21,-0.18,23,-23,201.7,131,-52
2023-01-13 14:00:00,9.0,-0.8,99.0,7.8,208.0,3397.0,3.3,5.4,379.0,1.46,-1.25,23,-15,201.7,79,-26
2023-01-13 15:00:00,8.0,-0.8,99.0,7.2,211.0,22902.0,-1.3,6.0,370.0,1.52,0.48,17,-11,201.7,56,-31
2023-01-13 16:00:00,8.0,-0.9,98.0,6.7,207.0,4298.0,-2.7,6.0,377.0,1.56,1.02,17,-9,201.7,87,-72
2023-01-13 17:00:00,8.0,-0.9,98.0,6.7,213.0,3022.0,-2.4,6.2,374.0,1.65,0.9,17,-9,201.7,233,-186
2023-01-13 18:00:00,8.0,-1.1,98.0,6.5,201.0,19835.0,-3.5,8.1,397.0,2.39,1.39,33,-9,201.7,429,-344
2023-01-13 19:00:00,8.0,-1.3,98.0,3.9,221.0,2148.0,-7.1,9.9,423.0,3.31,3.0,33,-5,201.7,587,-487
2023-01-13 20:00:00,8.0,-1.2,96.0,3.3,216.0,24122.0,-5.2,8.5,423.0,2.77,2.2,33,-21,201.7,577,-348
2023-01-13 21:00:00,8.0,-1.2,97.0,3.8,205.0,17386.0,-9.2,5.3,456.0,2.08,4.2,40,-27,201.7,489,-272
2023-01-13 22:00:00,8.0,-1.2,98.0,2.3,163.0,3381.0,-3.5,6.4,496.0,2.92,1.74,40,-34,201.7,600,-461
2023-01-13 23:00:00,8.0,-1.3,97.0,3.3,182.0,21671.0,-3.2,5.9,480.0,2.53,1.54,40,-37,201.7,526,-361
2023-01-14 00:00:00,8.0,-1.4,97.0,5.0,213.0,7501.0,0.1,4.8,480.0,2.21,-0.05,30,-39,220.4,396,-206
2023-01-14 01:00:00,9.0,-1.4,99.0,2.0,191.0,6581.0,-5.3,4.4,490.0,1.98,2.6,30,-37,220.4,206,-67
2023-01-14 02:00:00,8.0,-1.0,99.0,2.4,175.0,8016.0,0.9,3.4,509.0,1.68,-0.46,30,-33,220.4,150,-62
2023-01-14 03:00:00,8.0,-0.9,98.0,2.1,127.0,11927.0,3.6,2.9,515.0,1.43,-1.85,33,-32,220.4,135,-76
2023-01-14 04:00:00,8.0,-0.7,99.0,2.0,139.0,28270.0,-1.3,2.7,497.0,1.28,0.65,33,-30,220.4,181,-72
2023-01-14 05:00:00,9.0,-0.7,99.0,1.7,126.0,449.0,2.4,2.5,507.0,1.25,-1.22,33,-30,220.4,302,-230
2023-01-14 06:00:00,9.0,-0.6,99.0,1.6,120.0,321.0,3.4,2.7,515.0,1.43,-1.75,23,-22,220.4,168,-64
2023-01-14 07:00:00,8.0,-0.6,98.0,1.9,140.0,4932.0,2.8,2.3,540.0,1.3,-1.51,23,-20,220.4,104,-36
2023-01-14 08:00:00,8.0,-0.7,99.0,1.1,139.0,2672.0,5.6,2.1,524.0,1.08,-2.93,23,-21,220.4,49,-19
2023-01-14 09:00:00,9.0,-0.7,99.0,1.3,174.0,895.0,4.5,2.4,495.0,1.01,-2.23,17,-22,220.4,50,-27
2023-01-14 10:00:00,9.0,-0.8,100.0,1.6,210.0,991.0,6.0,2.2,484.0,0.94,-2.9,17,-22,220.4,35,-19
2023-01-14 11:00:00,9.0,-0.8,100.0,2.6,231.0,277.0,4.3,2.2,453.0,0.85,-1.95,17,-24,220.4,33,-22
2023-01-14 12:00:00,9.0,-0.8,100.0,2.6,232.0,314.0,4.6,2.4,451.0,0.98,-2.07,7,-23,220.4,31,-22
2023-01-14 13:00:00,8.0,-1.0,99.0,2.2,250.0,56083.0,2.9,2.0,454.0,0.81,-1.32,7,-22,220.4,35,-29
2023-01-14 14:00:00,8.0,-1.4,98.0,1.7,273.0,75000.0,2.8,1.8,449.0,0.7,-1.26,7,-20,220.4,36,-33
2023-01-14 15:00:00,8.0,-1.9,97.0,1.6,264.0,44588.0,4.3,2.4,447.0,0.9,-1.92,10,-15,220.4,41,-34
2023-01-14 16:00:00,8.0,-2.2,96.0,2.5,249.0,23030.0,3.4,2.1,430.0,0.74,-1.46,10,-18,220.4,45,-43
2023-01-14 17:00:00,8.0,-2.7,98.0,2.7,247.0,5519.0,1.3,1.7,424.0,0.62,-0.55,10,-21,220.4,41,-40
2023-01-14 18:00:00,8.0,-3.0,97.0,2.3,286.0,15723.0,-1.8,1.8,425.0,0.78,0.77,17,-19,220.4,48,-41
2023-01-14 19:00:00,8.0,-4.0,98.0,2.2,271.0,2753.0,-3.5,2.2,432.0,0.84,1.51,17,-21,220.4,135,-99
2023-01-14 20:00:00,8.0,-4.8,97.0,1.9,344.0,4362.0,-5.7,2.8,425.0,0.98,2.42,17,-19,220.4,337,-271
2023-01-14 21:00:00,9.0,-5.0,97.0,1.5,52.0,580.0,-7.2,3.2,421.0,1.07,3.03,27,-22,220.4,457,-273
2023-01-14 22:00:00,9.0,-5.7,96.0,0.9,54.0,251.0,-8.2,3.9,434.0,1.36,3.56,27,-32,220.4,484,-321
2023-01-14 23:00:00,9.0,-6.0,96.0,1.9,56.0,267.0,-7.5,3.7,418.0,1.24,3.13,27,-42,220.4,463,-300
2023-01-15 00:00:00,9.0,-6.3,96.0,2.1,109.0,264.0,-6.7,4.0,438.0,1.57,2.93,47,-46,226.7,425,-261
2023-01-15 01:00:00,9.0,-6.1,96.0,2.2,99.0,331.0,-4.3,6.1,471.0,2.51,2.03,47,-38,226.7,277,-185
2023-01-15 02:00:00,9.0,-5.6,96.0,2.0,57.0,305.0,-6.3,6.2,486.0,2.69,3.06,47,-34,226.7,353,-252
2023-01-15 03:00:00,8.0,-5.1,96.0,1.6,102.0,2764.0,-6.9,5.8,470.0,2.37,3.24,37,-35,226.7,402,-199
2023-01-15 04:00:00,8.0,-4.9,96.0,2.3,61.0,35496.0,-5.0,6.4,477.0,2.65,2.38,37,-36,226.7,291,-96
2023-01-15 05:00:00,8.0,-4.6,96.0,2.3,76.0,10157.0,-6.0,6.5,464.0,2.58,2.78,37,-37,226.7,269,-100
2023-01-15 06:00:00,8.0,-4.2,96.0,3.9,90.0,49475.0,-5.8,6.0,476.0,2.45,2.76,37,-39,226.7,250,-109
2023-01-15 07:00:00,8.0,-3.9,96.0,4.2,86.0,22923.0,-7.1,5.6,467.0,2.21,3.32,37,-29,226.7,374,-213
2023-01-15 08:00:00,8.0,-3.6,96.0,4.6,70.0,4001.0,-7.4,5.1,470.0,2.01,3.48,37,-39,226.7,348,-168
2023-01-15 09:00:00,8.0,-3.4,96.0,4.6,75.0,2748.0,-8.3,3.8,444.0,1.37,3.69,37,-49,226.7,395,-313
2023-01-15 10:00:00,8.0,-3.1,97.0,4.5,82.0,3866.0,-7.4,2.9,431.0,1.0,3.19,37,-39,226.7,587,-456
2023-01-15 11:00:00,8.0,-2.6,98.0,4.3,78.0,3453.0,-6.9,3.5,437.0,1.21,3.02,37,-45,226.7,412,-316
2023-01-15 12:00:00,8.0,-1.9,98.0,4.9,82.0,714.0,-6.3,3.8,436.0,1.29,2.75,37,-51,226.7,452,-281
2023-01-15 13:00:00,8.0,-1.3,98.0,4.2,86.0,1870.0,-5.8,3.9,422.0,1.25,2.45,37,-57,226.7,456,-307
2023-01-15 14:00:00,9.0,-0.7,99.0,4.6,99.0,747.0,-4.7,4.5,414.0,1.38,1.95,37,-50,226.7,373,-251
2023-01-15 15:00:00,8.0,-0.3,99.0,6.0,98.0,6102.0,-5.3,4.0,419.0,1.26,2.22,37,-38,226.7,646,-416
2023-01-15 16:00:00,8.0,-0.3,98.0,6.1,99.0,2580.0,-7.2,3.8,419.0,1.2,3.02,37,-42,226.7,408,-219
2023-01-15 17:00:00,8.0,-0.2,99.0,6.8,92.0,1512.0,-7.9,4.0,415.0,1.23,3.28,37,-40,226.7,452,-338
2023-01-15 18:00:00,8.0,-0.1,99.0,7.3,103.0,1072.0,-6.2,5.3,410.0,1.59,2.54,40,-32,226.7,889,-677
2023-01-15 19:00:00,8.0,-0.2,99.0,6.8,121.0,1960.0,-6.6,4.8,431.0,1.58,2.84,40,-35,226.7,597,-336
2023-01-15 20:00:00,8.0,-0.2,99.0,5.6,142.0,10562.0,-6.5,4.9,461.0,1.81,3.0,40,-38,226.7,669,-414
2023-01-15 21:00:00,8.0,-0.2,99.0,5.2,130.0,3742.0,-7.3,5.8,477.0,2.34,3.48,50,-42,226.7,606,-439
2023-01-15 22:00:00,8.0,-0.2,100.0,6.0,142.0,2608.0,-7.4,8.0,466.0,3.11,3.45,50,-42,226.7,571,-392
2023-01-15 23:00:00,8.0,-0.1,100.0,6.7,151.0,2967.0,-3.8,10.7,462.0,4.13,1.76,50,-32,226.7,736,-513
2023-01-16 00:00:00,8.0,-0.1,100.0,6.6,162.0,2480.0,4.7,20.1,487.0,8.44,-2.29,40,-18,220.7,204,-59
2023-01-16 01:00:00,8.0,0.0,100.0,6.9,160.0,2731.0,4.6,16.5,505.0,7.45,-2.32,40,-10,220.7,85,-28
2023-01-16 02:00:00,8.0,0.0,100.0,6.5,162.0,3385.0,2.2,15.6,515.0,7.21,-1.13,40,-7,220.7,61,-32
2023-01-16 03:00:00,8.0,0.3,98.0,7.4,168.0,40137.0,1.8,13.0,521.0,6.18,-0.94,17,-14,220.7,74,-38
2023-01-16 04:00:00,8.0,0.3,98.0,6.8,170.0,5539.0,1.3,12.5,518.0,5.98,-0.67,17,-15,220.7,67,-27
2023-01-16 05:00:00,8.0,0.2,98.0,6.4,168.0,4886.0,0.6,12.8,514.0,6.03,-0.31,17,-14,220.7,79,-30
2023-01-16 06:00:00,8.0,0.3,96.0,6.1,161.0,25815.0,0.3,14.9,514.0,7.1,-0.15,30,-13,220.7,85,-44
2023-01-16 07:00:00,8.0,0.3,95.0,7.1,165.0,27602.0,-0.9,12.3,502.0,5.51,0.45,30,-16,220.7,135,-81
2023-01-16 08:00:00,8.0,0.2,94.0,8.0,163.0,39059.0,0.9,10.6,487.0,4.52,-0.44,30,-22,220.7,169,-125
2023-01-16 09:00:00,8.0,0.0,95.0,7.1,164.0,51787.0,0.3,9.4,475.0,3.87,-0.14,30,-27,220.7,369,-290
2023-01-16 10:00:00,8.0,0.0,95.0,6.0,150.0,51221.0,-0.5,6.6,475.0,2.76,0.24,30,-29,220.7,147,-85
2023-01-16 11:00:00,8.0,-0.1,97.0,5.4,131.0,4770.0,1.0,4.6,462.0,1.82,-0.46,30,-30,220.7,363,-302
2023-01-16 12:00:00,8.0,-0.1,98.0,5.2,133.0,4816.0,5.6,6.1,467.0,2.38,-2.62,33,-24,220.7,140,-79
2023-01-16 13:00:00,8.0,-0.1,98.0,5.1,143.0,3806.0,0.5,9.3,471.0,3.62,-0.24,33,-18,220.7,65,-23
2023-01-16 14:00:00,8.0,0.0,99.0,4.9,148.0,3993.0,-1.1,11.5,472.0,4.55,0.52,33,-15,220.7,120,-69
2023-01-16 15:00:00,9.0,-0.1,99.0,4.6,150.0,3159.0,-2.4,8.5,467.0,3.24,1.12,33,-17,220.7,506,-389
2023-01-16 16:00:00,8.0,-0.1,99.0,4.6,156.0,3968.0,-1.7,8.9,457.0,3.28,0.78,33,-13,220.7,576,-515
